Date,IOC,TATAMOTORS,M&M,YESBANK,HINDPETRO,IBULHSGFIN,BPCL,VEDL,BHARTIARTL,INFY,INFRATEL,GRASIM,TCS,GAIL,TATASTEEL,EICHERMOT,NTPC,ONGC,BAJAJ-AUTO,HEROMOTOCO,ZEEL,CIPLA,SBIN,HINDALCO,POWERGRID,SUNPHARMA,MARUTI,ADANIPORTS,ULTRACEMCO,INDUSINDBK,UPL,WIPRO,ITC,TITAN,DRREDDY,ICICIBANK,AXISBANK,HDFC,KOTAKBANK,HDFCBANK,ASIANPAINT,LT,JSWSTEEL,RELIANCE,HCLTECH,HINDUNILVR,TECHM
7/7/2010,388.5,750.95,621.65,270.1,460.55,,659.1,347.05,276.15,2781.75,,1818.7,764.6,457.75,474.9,939.8,200.5,1265.75,2409.65,2001.4,294.5,334.65,2304.1,142,102.7,1771.4,1380,725.9,865.1,210.35,174.65,393.3,302,2406.95,1454.25,846.2,1237.05,2905.05,751.5,1937.3,2336.75,1786.85,1062.75,1053.55,356.15,267.6,756.4
7/8/2010,396.5,756.15,622.15,275.8,477.25,,698.5,350.6,280.95,2828.5,,1862.5,776.8,469.6,484.75,955.3,199.4,1285.7,2402.35,2007.55,301.3,339.45,2356.8,144.85,102,1752.8,1403.4,723.55,862.35,218.85,176.8,395.4,303.15,2490.75,1461.5,862.3,1241.55,2941.7,760.05,1945.7,2350.4,1819.9,1074.05,1057.1,359.55,266.45,762.45
7/9/2010,400.65,770.7,638.55,285.7,488.7,,710.8,352.3,308.65,2873.8,,1890.3,774.45,471.8,495.95,937.75,198.2,1293.9,2421,2011.1,300.9,338.35,2368.9,149,101.95,1742.45,1424.25,724.05,858.25,215.1,175.35,401.2,300.35,2505.25,1462.9,875.9,1273.1,2966.4,763.6,2002.75,2384.25,1822.15,1081.8,1057.65,361.3,262.4,776.7
7/12/2010,392,790.15,637.8,285.85,476.6,,689.85,355.8,305.7,2895.9,,1904.7,791.7,465.05,497.75,938.8,199.4,1278.2,2408.9,1974.8,303.75,335.9,2400.7,149.5,100.95,1742.15,1409.35,742.2,854.8,214.55,174.55,409.8,299.95,2508.5,1461.45,893.45,1288.3,3003.35,759.85,2049.45,2359.5,1826.15,1082.35,1056.25,364.85,262.15,774.75
7/13/2010,393.5,801.9,632.1,287.65,482.25,,700.8,358,299.85,2796.75,,1878.75,774.65,466.9,508.8,938,199.55,1277.15,2400.95,1978.75,308.85,335.6,2429.1,151.3,101,1741.65,1409.1,758.8,857.2,211.4,179.3,403.95,299.1,2627.55,1454.9,899.45,1299.7,3064.3,761.3,2072.55,2369.7,1838.85,1101.15,1074.3,360.85,259.8,764.95
7/14/2010,389.25,800,616.7,284.1,474.15,,700.55,351.35,301.6,2742.9,,1829.15,774.65,459.2,505.9,945.35,199.15,1258.5,2438.8,1998.8,303.05,329.75,2464.5,150.65,100.7,1744.35,1393.6,749.6,854.95,208.9,176.85,399.15,298.5,2638.35,1447.6,891.25,1314.45,3076.85,754.9,2086.3,2415,1883.85,1082.3,1070.45,357,257.6,764.45
7/15/2010,374.45,809.5,616.25,286.65,445.6,,656.3,339.65,298,2759.6,,1810.45,782.1,448.05,512.75,944.9,198.85,1236.95,2422.05,1976.8,304.9,327.6,2439.85,150.9,100.75,1747.95,1375.25,746.75,844.7,208,174.9,402,300.1,2691.65,1469.4,881.85,1350.3,3044.65,760.75,2062.6,2440.15,1873.85,1096.35,1073.45,357.65,263.35,767.9
7/16/2010,378.15,832.4,603.95,299.45,448.25,,661.05,343.25,298.45,2777,,1834.1,833.65,440.6,508.75,945.2,198.5,1258.7,2409.35,1979.8,313.2,330.6,2449,150.15,100.35,1740.25,1374.1,754.8,845.1,212.35,174.95,402.25,298.35,2672.1,1477.85,902.4,1357.15,3019.85,783.45,2038.95,2474,1870.6,1101.2,1062.95,373.3,266.15,770.9
7/19/2010,377.1,825.3,606.45,297.85,448.4,,655.5,348.35,297.5,2770.45,,1828.35,826.7,446.7,511.3,963.1,202.65,1259.1,2400.6,1956.65,317.2,330.05,2455.25,152.6,100.05,1719.8,1363.3,747.15,840.8,208.45,175.05,404.25,291.35,2648.6,1472.75,900.05,1360.8,3059.55,792.25,2047.85,2474.05,1894.3,1102.4,1056.05,378.3,264.6,761.85
7/20/2010,371.3,813.05,602.1,297.45,436.8,,641.05,353.85,297.65,2759.65,,1816.4,827.25,448.45,509.35,965.45,203.2,1259.15,2398.1,1944.85,309.3,326.6,2449,152.8,99.85,1723.2,1358.5,732.1,843.6,208.35,176,408,291.45,2664.5,1430.65,886.85,1368.95,3013.6,782.25,2044.4,2478.7,1904,1122.3,1052.95,371,262.65,758.25
7/21/2010,374.15,820.35,616.75,297.85,440.7,,646.1,365.55,295,2771.65,,1833.75,843,459.35,530.85,958.9,202.8,1272.1,2413.65,1941.25,306.65,325.3,2436.75,156.45,99.9,1716.7,1362.4,730.7,849.4,207.4,179.75,415.05,292.35,2671.55,1404.75,902.6,1347.15,2970.4,784.95,2033.05,2479.55,1915.55,1175.4,1058.4,371.45,261.75,754.4
7/22/2010,374.75,837,633.25,298.8,440.65,,641.15,366.75,302.1,2754.5,,1826.4,843.7,474.45,540.85,984.4,204.4,1277.8,2490.5,1947.85,301.2,328.05,2476.25,157.9,101.45,1747.5,1354.15,725.55,844.05,205.55,184.25,415.4,297.7,2741.2,1380.7,908.7,1356.8,3017.7,769.5,2057.25,2521.9,1927.3,1200.55,1059,370.8,262.3,749.7
7/23/2010,373.25,838.4,627.9,301.85,436.5,,632.1,364.9,313.8,2786.45,,1827.5,839.3,464.85,535.65,968.7,202,1259.95,2470.2,1950.65,298.25,325.55,2496.8,158.1,101,1740.5,1358.2,725.9,829.35,212.05,180.55,412.45,301.65,2772.7,1365.3,912.85,1389.95,2993.45,769.75,2038.6,2520.55,1937.85,1197.65,1060.45,372.8,261.95,746.7
7/26/2010,364.65,821.2,620.5,298.75,430.8,,624.3,366.1,320.4,2804.45,,1820.35,849.25,456.7,532.4,988.15,201.75,1255.25,2528.45,1804.3,299.4,325.5,2410.15,155.55,101,1759.85,1191.45,726.6,829.15,208.75,179.35,413.45,302.7,2797.2,1343.45,916.7,1385.85,2958.55,763.7,2051.9,2524.2,1919.95,1171,1053.1,373.95,261.95,737.55
7/27/2010,363.35,844.55,639.85,299.75,433.15,,630.15,368.3,322.65,2828.8,,1834.7,849.15,449.4,529.85,969.75,201.35,1262.9,2654.15,1863,297.35,325.7,2435.15,157.25,101.15,1774.95,1207.5,725.4,845.65,205.3,186.3,418.05,304.25,2830.25,1330.5,924.2,1374.45,2939,766.85,2066.8,2438.35,1863.65,1162.4,1053.5,380.5,260.4,710.45
7/28/2010,361.55,854.8,648.05,291.75,439.7,,643.6,372.45,322,2832.1,,1829.7,854.45,445.2,532.6,987.45,199.25,1259.55,2701.65,1855.05,294.35,330.45,2471.3,158.3,101.25,1807.4,1202.6,724.55,856.75,204.5,181.85,414.8,307.35,2842.8,1333.75,908.85,1349.95,2895.55,765.6,2086.1,2586.15,1823.65,1156.85,1021.25,372.55,252.35,716.65
7/29/2010,354.9,866.7,643.9,292,432.8,,638.9,369.5,316.9,2833.15,,1849.5,850,452.75,533.1,993.7,199.5,1246.55,2695.85,1874.3,294.65,327.3,2473.05,161,100.35,1779.75,1197.75,721.25,869.8,202.7,179.1,416.65,310.1,2812.55,1377.85,928.7,1365.6,2976.9,764.9,2100.6,2613.8,1817.95,1140.85,1010.15,378.05,256.5,702.65
7/30/2010,362,846.35,661.5,295.65,433.45,,641.55,361.25,306.8,2788.4,,1834.05,839.8,438.5,537,984.1,198.75,1240.7,2688,1814.85,296.3,326.3,2502.9,160.35,100.4,1768.6,1198.6,724.15,863.9,204.25,184.2,412.3,308.75,2805.8,1354.6,904.9,1343.45,2980.25,771.25,2126.9,2603.35,1794.3,1117.3,1009.65,392.2,251.45,700.2
8/2/2010,358.05,847.35,661.4,305.45,435.45,,643.55,361.65,318.05,2796.95,,1856.4,838.3,446.9,547.25,991.55,198.1,1277.85,2725.5,1825.15,301.85,325.65,2586.35,164.4,100.55,1776.4,1209.9,738.3,858.3,205.2,184.8,413.75,312.8,2816.95,1356.1,939.55,1350.75,3024.05,783.45,2136.35,2623.35,1812.3,1137.1,1014.55,392.85,253.45,702.55
8/3/2010,362.1,841.8,651.8,309.25,442,,653.8,369.95,328.45,2784.3,,1884.55,832.05,444.3,547,1029.55,197.95,1271.65,2713.2,1860.4,302.85,325.85,2600.55,165.5,99.9,1789.35,1213.2,743.8,862.3,211.2,186.45,411.95,154.4,2817.8,1373.05,962,1356,3051.5,801.3,2122.45,2598.25,1785.15,1128.15,1027.75,392.8,253.35,722.55
8/4/2010,359.25,844.45,656.85,303.6,437.85,,650.2,372.15,323.15,2874.5,,1877.95,868.8,441,540.55,1038.3,199.75,1263.05,2719.7,1886.9,299.9,323.65,2595.15,165.5,100.15,1778.3,1213.6,754.35,859.15,207.85,185.25,428.8,155.3,2808.85,1376.35,969.25,1331.4,3060,824.2,2114.8,2591.95,1806,1112.6,1016.05,403.75,256.65,737.25
8/5/2010,358.6,861,645.3,299.25,442.4,,651.15,367.1,324.6,2869.25,,1881,877.85,430.1,538.25,1008.7,198.25,1242.35,2720.85,1862.5,294.15,320.65,2645.7,165.2,98.8,1763.35,1225.75,773.1,860.2,209.1,183.3,431.2,155.8,2786.95,1344.35,955.4,1316.6,3028.8,824.55,2100.25,2600.8,1808.7,1120.7,1007.05,414.35,255.3,726.4
8/6/2010,367,893.7,648.75,296.3,444.05,,650.1,364.35,323.4,2863.8,,1870.4,864.7,437.55,531.5,996.75,197.2,1230.85,2711.7,1833.55,307.15,321.5,2619.35,164,99.55,1774.85,1221.4,784.95,871.55,206.1,183.85,432.95,158.75,2806.2,1338.5,949.8,1314.3,3069.2,811.55,2090.7,2607.15,1801.5,1112.9,1000.1,412.05,255.05,719
8/9/2010,366.3,919.4,649.3,304.95,446.05,,647.3,373.25,328.4,2874.65,,1904.3,879.85,437.95,540.1,1014.9,199.5,1232.7,2705.3,1865.55,316.6,319.9,2650.85,167.05,102.15,1767.35,1232.1,791.5,899.5,214.2,185.95,436.95,158.95,2818,1338.05,980.1,1309.8,3115.55,823.25,2082,2661.7,1812.9,1126.45,993.6,416.15,256.05,722.35
8/10/2010,372.15,957.3,641.1,302.75,451.85,,646.85,377,325.5,2829.05,,1903.55,864.5,443.1,536.35,1011.55,196.35,1235.25,2650.5,1866.7,311.5,319.1,2629.65,163.6,101.5,1754.8,1227.25,816.9,885.35,219.15,183.65,427.8,157.25,2812.8,1332.2,988.9,1294.9,3073.2,809.5,2095.15,2666.95,1827.35,1133.35,987.9,412.85,260.2,715.35
8/11/2010,375.9,1006.7,626.95,300.5,465.65,,660.35,370.4,320.65,2810.9,,1902.85,858.15,448.35,520.25,1009.1,196.05,1237.4,2557.65,1866.45,308.8,313.15,2599.6,164.55,100.15,1747.95,1215.2,797.7,878.7,219.05,184.75,418.95,154.95,2772.85,1314.05,971.85,1289.1,2998.75,809.05,2089.5,2680.55,1813.5,1113,983.25,406.7,261.25,713.6
8/12/2010,381.35,1024.7,633.05,305.75,488.5,,674.75,352.65,316.9,2772.7,,1879.35,853.45,448.95,519.95,1098.35,194.1,1266.45,2635,1865.8,300.8,313.35,2784.4,167,99.75,1738.25,1226,798.25,876.8,222.8,185.85,411.65,152.95,2835.85,1347.75,963.3,1315.6,2985.6,803.65,2073.15,2675.9,1802.6,1110.3,972.6,401.4,266,710.1
8/13/2010,380.35,1013.4,627.45,321,485.3,,670.85,353.6,316.95,2777.25,,1876.4,854.4,453.7,527.2,1092.15,195.75,1277.55,2659.8,1884.25,303.1,314.85,2850.25,166.05,101.9,1750.9,1249.15,797.85,892.4,223.75,189.55,415,156.25,2983.85,1339.45,976.4,1328.2,2995.9,829.3,2087.55,2654.55,1808.7,1113.85,979.1,411.05,265.8,711.8
8/16/2010,381.45,1001.35,625.2,318.65,481.8,,658.35,322,318.75,2761.9,,1967.95,854.1,452.15,517.8,1085.65,196.4,1270.45,2660.8,1891.85,294.65,304,2821.4,164.65,105.3,1715.9,1256.55,793.65,897.25,220,188.45,414.15,158.25,3004.1,1354.5,957.1,1336.6,2973.9,829.7,2084,2641.05,1789.9,1106.4,976.9,401.3,269.9,708.15
8/17/2010,386.55,1006.65,620.2,327.65,496.65,,673.2,318.7,316.1,2750.5,,2010.45,850.2,451.15,513.6,1104.95,194.9,1259.05,2651.25,1905.05,296.1,304.4,2818.45,168.15,105,1706.7,1253.55,790.5,895.55,219.15,188.95,411.85,159.55,2944.25,1330.15,958.9,1330.75,3008.95,833.25,2121.05,2631.1,1773.55,1110.8,970.65,396.35,265.65,714.85
8/18/2010,388.5,1048.3,618.15,327.8,506.8,,680.25,321.85,315.2,2807.25,,2060.75,871.1,461.5,521.85,1098.75,194.8,1284.1,2681.4,1909,300.55,304.1,2814.7,176.1,103.95,1769,1254.35,788.1,896.2,228.05,197.35,420.6,162.5,2892.15,1337.5,967.9,1353.25,621.2,840.5,2191.95,2651.1,1792.1,1127.05,964.6,409.15,269.25,715.75
8/19/2010,389.15,1040.45,616.05,342.7,501.6,,676.55,328.65,314.7,2804.6,,2136.85,872.05,461.05,522.3,1098.5,194.05,1266.7,2753.55,1902.75,304.8,304.5,2805.7,179.8,104.35,1790.55,1251.65,799.15,928,229.6,198.95,419.55,165.3,2895.25,1340,1013,1363.55,645.05,859.05,2230.15,2704.1,1818.4,1132.05,977.2,406.1,274.05,715.5
8/20/2010,392.45,1015.35,617.7,331.5,510.35,,698.7,328.5,310.3,2769.6,,2094.25,868.95,468.55,518.9,1092.65,193.25,1259.05,2794.65,1915.8,300.85,310.2,2786.9,178.55,103.2,1792.4,1239.7,801.85,949.1,222.95,195.5,411.7,162.7,2863.05,1326.15,994,1367,639.95,862.7,2231.3,2767.3,1868.8,1138.4,988.65,407.75,268.9,710.75
8/23/2010,404.35,1015.35,624.15,332.85,537.8,,776.05,327.45,317.35,2803.15,,2085.45,870.4,465.5,521.55,1071.7,194.2,1283.15,2775.3,1924.4,303.25,317.4,2823.25,175.55,104.35,1785.95,1245.1,815,936.9,227.6,192.85,412.95,159.5,3031.3,1330.6,1011.5,1381.25,629.6,868.35,2196.6,2758.35,1878.4,1160.15,976.9,409.1,268.85,713.6
8/24/2010,407.9,1011.75,616.1,328.6,519.95,,760.15,325,323.2,2765.25,,2072.3,870.7,455.4,513.75,1081.3,193.55,1272.6,2848.65,1889.95,295.8,316.7,2845.8,168.5,103.05,1787.55,1233.05,798.7,944.45,221.8,195.55,408.1,159.85,3035.95,1328.35,1001.7,1372.15,624.25,858.05,2208.65,2769.2,1860.6,1159.85,972.4,409.15,269.65,705.75
8/25/2010,401.15,992.3,615.15,327.75,517.1,,751.75,322.3,316.95,2770.9,,2063.7,871.2,448.2,497,1059.45,193.8,1276.6,2798.4,1838.2,290.75,308.8,2823.55,163.65,103.05,1787.45,1220.05,795.65,920.55,217.8,193.4,399.55,160.5,3006.15,1323.6,984.3,1361.7,620.05,838.85,2192.25,2750.3,1851.15,1148.6,967.8,409.55,268,695.45
8/26/2010,404,997.4,619.1,326,525.4,,763.65,320.95,321.55,2765.65,,2045.85,876.5,446.55,501.85,1199.3,198.55,1289.85,2779.4,1846.85,297.45,307.65,2866.15,164.05,105.45,1781.95,1227.2,793.95,933.35,226.25,186.75,399.8,163.9,2980.15,1339.15,983.55,1367.8,628.45,839.9,2178.35,2742.9,1864.75,1125.75,956.45,413.9,265.65,668.4
8/27/2010,410.25,990.8,611.8,321.8,531.8,,776.4,317.95,316.1,2709.9,,2017.7,856.05,460.15,510.15,1247.65,196.45,1318.2,2784.4,1785.75,298.6,302.9,2794.4,164,104.35,1773.25,1218.7,768.4,918.95,228.75,184.1,396.95,161.2,2982.35,1327.85,957.45,1326.95,623.15,838.3,2139.15,2727.1,1839.65,1114.1,949.6,403.35,263.95,656
8/30/2010,411.6,989.85,609.35,316.4,533.45,,770.8,317.8,322.8,2700.45,,2044.15,845.65,459.35,527.9,1229.55,195.4,1344.15,2796.15,1791,292.5,304.6,2800,167.05,108.75,1750.8,1235.35,765.2,920,229.35,183.05,398,159.3,2998.55,1346.8,967.9,1323.95,627.85,846.45,2131.7,2712.9,1818.75,1139.85,947.95,393.3,263.65,651
8/31/2010,411.15,1010.35,626.7,311.2,525.85,,761.25,317.8,327.35,2713.85,,2021.15,843.75,462.05,522.7,1255.7,195.95,1337.6,2731.75,1791.55,287.15,303.25,2766.4,166.4,108.8,1762.4,1257.5,768.65,902.5,221.65,184.35,400.25,163.15,2931.6,1364.45,977.7,1330.65,627,828.55,2134.25,2762.65,1813.65,1131.25,919.2,382.55,264.5,638.25
9/1/2010,423.95,1010.75,630.15,319.85,534.4,,778.7,325.8,337.65,2776.15,,2044.85,858.4,470.05,537.95,1265.15,197.55,1338.95,2749.15,1764.8,287,305.4,2776.5,174.25,108.2,1750.55,1272.75,776.7,909.8,228.9,186.8,403.55,163.15,2956.25,1368.55,995,1354.1,623.1,830,2149.25,2738.75,1833.7,1173.15,936.2,386.1,266.55,646.8
9/2/2010,424.3,1016.95,626.25,318,529.7,,779,323.15,334.1,2753,,2089.25,844.1,459.7,544.05,1276.45,195.6,1321.4,2783.35,1695.7,285.2,305.35,2759.1,173.65,107.6,1733.25,1276.7,762.95,928.25,226.65,186.55,403.45,165.45,3000.35,1377.35,1003.9,1388.05,632.55,815.85,2187.45,2797.5,1841.35,1178.8,937.45,403.9,269.9,676.7
9/3/2010,424.75,1013.75,630.65,318.65,511,,766.9,317.05,339.25,2777.45,,2087.8,837.3,461.6,540.95,1270.1,196.05,1339,2871,1736.9,286.35,307.05,2773.4,170.45,108,1725.05,1272.1,765.05,920.2,233.25,186.3,401.3,164,2998.15,1389.85,1001,1379.65,630.85,827.95,2193.95,2809.7,1835.05,1164.25,925.7,402.1,272.9,700.05
9/6/2010,425.3,1035,634.25,322.1,519.15,,763.25,320.6,343.4,2831.65,,2114.35,855.35,468.1,575.7,1273.35,196.6,1350.7,3004,1703.3,293.95,309.9,2859.1,178.95,108.05,1728.5,1302.55,788.8,923.7,235.3,186.95,405.25,165.8,3030.2,1430.35,1039.45,1394.65,636.3,835.95,2204.3,2849.7,1833.9,1196.65,952.65,405.85,271.65,704
9/7/2010,426.3,1039.15,629.25,317.6,515.3,,758.25,319.55,343.55,2864.95,,2195.05,871.35,465.6,576.4,1267.95,199.65,1353.65,2997.4,1708.85,292.95,312.95,2837.05,180.7,106.7,1722.75,1315.4,777.2,994.2,233.6,184.05,408.25,166.2,3003.9,1431.75,1038.6,1397.5,633,848.8,2199.1,2853.95,1876.25,1219.2,962.3,401.85,270.65,707.4
9/8/2010,413.75,1032.9,635.25,317.7,527.7,,756.95,315.1,352,2879.4,,2163.4,879.05,466.9,580.6,1265.75,199.45,1355.5,1480.6,1705.75,291.7,310.7,2895.9,181.3,106.5,1753.85,1307.5,790.35,993.05,240,183.4,410.55,164.3,2962.4,1404.65,1027.6,1381.25,630.55,846.55,2179.6,2836,1866.55,1215.85,959.6,405.75,274.25,710.1
9/9/2010,410.15,1014.85,655.6,320.75,527.55,,750.8,311.4,350.1,2895,,2150.7,874.7,461.6,593.65,1261.15,202.65,1355.95,1459.4,1733.15,291.15,306.5,2984.05,182.4,104.5,1745.55,1314.8,790,1026.3,238.4,184.35,408,162.35,2951.05,1403.5,1050.2,1379.4,629.95,864.6,2244.85,2808.75,1881.5,1217.05,958.55,410.1,279.05,711.2
9/13/2010,418.8,1027,664.85,330.6,529.15,,752.3,323.15,348.8,2936.9,,2153.8,879.75,470.8,601.5,1231.75,207.6,1382.35,1469.1,1727.7,294.8,305.55,3148.55,191.05,105.55,1754.5,1328.15,800.7,1055.5,236.2,190.2,403.2,163.2,2976.95,1448.75,1098,1426.2,665.4,454.7,2282.45,2797.75,1904.5,1238.25,992.5,410.55,279.15,712.4
9/14/2010,438.45,1055.2,670.95,328.7,545.9,,770.05,319.15,356.45,2975.6,,2200.75,895.35,464.9,596.9,1238.95,205.9,1396.3,1472.35,1721.7,292.7,310.45,3109.55,186.45,105.05,1746.45,1346.5,805.55,1045.5,238.6,190.4,417.9,165.2,3100.9,1461.9,1100.15,1426.3,672.5,475.65,2334.2,2860.55,1920.2,1216.25,988.15,409.3,278.15,713.75
9/15/2010,437,1024.6,676.1,326.65,543.75,,767,323,356.2,3052.85,,2198.7,914.8,483.45,603.7,1210.8,206.9,1406.95,1469.8,1742.15,294.35,307.55,3060.3,189.95,106.85,1805.9,1368.65,810.95,1030.8,240.45,190.6,428.05,167.65,3124.9,1469.45,1103.9,1470,683.9,473.85,2375.45,2855.6,1917.95,1230.25,1013.9,422.8,278.05,736.4
9/16/2010,430.4,1028.8,674.55,329.3,533.75,,755.25,322.05,347.55,2965.95,,2198.6,895.4,470.35,595.35,1234.4,206.45,1399.75,1450.7,1733.3,288.55,305.5,3094.8,186.1,105.65,1838.6,1397.3,787.65,1011.8,246.8,184.85,423.45,167.4,3111.35,1459.95,1103.55,1484.8,691.65,466.55,2395.3,2800.7,1934,1196.8,1000.35,417.5,278.1,719.85
9/17/2010,428.5,1035.5,680,329.45,532.3,,765.9,325.05,358.85,2970.15,,2230.35,913.8,480.35,604.8,1221.85,206.35,1397.25,1445.75,1745.15,286.3,308.9,3092.75,189.05,105.25,1874.1,1388.35,825.15,1048.7,262.8,187.2,420.25,168.35,3202.7,1476.8,1114.2,1506.5,683.65,473.25,2400.6,2847.05,1963.15,1256.95,1027.35,419.25,281.8,719.35
9/20/2010,441.1,1057.45,687.8,332.15,544.25,,802.15,335.75,365.95,3008.6,,2248.2,912.25,480,618,1219.4,205.3,1404.2,1459.15,1821.25,290.55,315.95,3108.9,193.95,105.65,1876.85,1398.9,848.1,1078.7,265.65,187.4,420.35,176.65,3181.35,1472.05,1127.75,1546.85,706.3,474.75,2446.2,2853.6,2000.05,1288.85,1041.4,422.1,293.2,718.8
9/21/2010,438.35,1080.6,685.3,329.2,540.1,,793.95,338.8,365.55,3059.15,,2231,953.95,479.65,615.35,1204,208,1403.85,1458.4,1809.05,293.55,321.6,3098.75,191.6,105.65,1930.75,1413.1,843.4,1067.9,265.85,186.8,435.3,172.65,3158.3,1490.9,1127.15,1530.75,721.6,488.15,2470.75,2816.1,2039.9,1269.5,1035.15,428.3,294.95,727.75
9/22/2010,434.65,1070.9,681.9,332.35,540.2,,787.6,334.95,362.75,3014.3,,2202.35,935.25,476.2,618.85,1173.35,208.35,1402.65,1443.3,1814.1,306.45,319.75,3148.7,189.75,105.85,1921.75,1463.85,837,1049.85,263.55,187.15,439.65,174.7,3223.2,1498.05,1126.1,1529.7,733.7,491.45,2481.65,2768.85,1991.65,1256.75,1020.05,421.1,298,787.95
9/23/2010,435.25,1074.3,690.8,337.8,540.4,,783,334.05,355.5,3022.9,,2163.4,931.35,478.1,623.5,1167.5,207.4,1424.7,1440.45,1805.35,306.5,314.15,3139.45,189.7,105.05,1888.4,1458.6,165.6,1032.9,254.6,187.15,443.15,176.5,3291.35,1492.6,1100.25,1495.25,729.3,482.65,2463.85,2743.1,1998.3,1257.05,997.65,411.5,303.3,800.9
9/24/2010,437.65,1072.9,690.95,336.95,542.4,,789.3,334.7,368.15,3049.1,,2176.15,931.95,479.6,629.95,1176.55,209.3,1437.1,1448.45,1863.75,305.3,316.15,3141.4,191.15,105.55,1921.2,1481.75,162.85,1026.8,256.25,187.9,447.05,179.25,3347.55,1496.4,1114.1,1506.85,732.9,484,2495.25,2789.35,2019.15,1275.8,1001.65,421.45,314.95,773.45
9/27/2010,449.75,1083.7,694.5,345.65,541.4,,788.4,337,373.15,3032.6,,2180.75,927.6,479.85,645.9,1211.95,214.6,1457.9,1455.6,1860.35,306.3,321.3,3180.65,196.85,105.85,1945.6,1479.1,166.9,1024.5,261.15,186.05,444.6,178.4,3396.8,1493,1115.1,1507.15,728.45,486.45,2438.45,2778.4,2026.8,1319.9,1010.2,417.65,308.85,776.4
9/28/2010,445.35,1080.5,711.3,351.45,537.3,,781.75,333.7,373.25,3016.6,,2198.1,919.65,477.75,651.65,1207.95,219.5,1458.05,1450.85,1854.85,308.6,320.85,3190.7,196,106.9,1970.05,1468.1,170.8,1047.5,266.6,183.75,441.5,178.4,3364.35,1459.35,1110.7,1505.3,712.45,487.8,2450.4,2777.85,2047.35,1327.8,998.5,414.05,306.2,785.7
9/29/2010,431,1106.45,698.75,352.8,519.95,,765.15,328.55,363.4,3031.05,,2210.55,920.35,474.65,653.1,1248,217,1421.35,1491.2,1865.1,301.3,317.1,3195.7,191.55,108.65,2000.65,1430.05,168.3,1075.9,266.95,182.65,442.35,173.6,3312.2,1459.3,1101.95,1510.4,707,484.1,2442.85,2749.35,2040.3,1324.85,999,417.2,306,793.25
9/30/2010,416.8,1098.1,691.5,350.15,507.15,,749.55,328.2,366.3,3050.5,,2220.3,926.95,477.55,651.85,1222.7,216.95,1404.1,1469.9,1858,300.2,322.35,3240.45,197.05,106.5,2020.5,1440.9,167.65,1062.6,265.9,179.4,449.45,178.3,3273.95,1441.7,1112.95,1536.6,733.2,476.3,2489.35,2663.2,2053.15,1333.45,987.25,420.75,309.05,752
10/1/2010,418.1,1114.15,715.75,357,514.25,,755.6,345.05,365.1,3102.15,,2232.05,961.6,484.85,667.8,1291.9,219.45,1405,1547.45,1848.2,301.2,323.8,3272.15,204.35,108.5,2030.35,1479.95,167.05,1089.7,264.6,182.1,461.7,178.65,3309.9,1484.55,1135.2,1574.85,743.35,496.55,2500.75,2664.5,2098.65,1370.5,1007.9,430.9,309.7,767.5
10/4/2010,415.65,1139.05,731,359,517.75,,756.75,363.35,359.85,3078.45,,2308.1,955.8,488.55,669.7,1373.5,217.95,1394.35,1534.75,1805.5,305.15,328.05,3259.65,205.9,109.7,2064.65,1480.15,166.9,1090.05,268.85,184.25,464.3,175.25,3305.1,1497.6,1156.15,1577.1,760.35,508.5,2494,2646.3,2067.5,1392,1017.85,435.7,308.55,764.6
10/5/2010,420.6,1134.35,744.35,353.1,522.65,,764.9,362,353.65,3084.7,,2303.9,950.25,491.8,668.35,1346.2,216.1,1390.6,1581.7,1801.1,304.6,329.35,3248,203.05,111.9,2061,1503.35,170.1,1090,278.8,184.6,461.1,173.8,3308.55,1502.55,1147.7,1575.3,741.35,512.65,2447.8,2654.4,2053.35,1376.8,1023.85,433.05,304,765.05
10/6/2010,421.7,1138.7,740.45,352.1,516.5,,759.5,367.1,352.1,3103.8,,2347,959.65,488.65,678.25,1337.1,216.6,1385.25,1596.35,1822.85,296.55,326.9,3233.3,210.45,111.75,2042.55,1516.7,179.9,1104.45,273.8,187.8,464.9,172.9,3415.35,1522.65,1149.15,1562.25,745.05,516.95,2456.75,2703.95,2072.4,1381.8,1044.95,433.75,301.15,778
10/7/2010,424.55,1128.7,725.45,344.8,514.4,,752.95,354.2,354.85,3053.45,,2344,948.8,483.7,649.7,1277,215.05,1384.3,1567.95,1843.6,294.6,331.15,3219.9,211.8,109.25,2038.65,1490.1,181.05,1105.1,278.4,183,457.7,171.9,3365.05,1553,1137.6,1568.7,725.8,512.8,2433.55,2700.65,2036.75,1370.9,1039.15,429.8,296.35,763.9
10/8/2010,422.55,1102.95,705.05,351.4,511.95,,747.05,350.15,352.9,3076.3,,2344.8,942.6,490.15,626.6,1266.75,214.65,1362.45,1547.25,1844.15,294.6,337.2,3247.4,214.7,109.5,2064.4,1497.2,181.5,1089.85,280.25,181.75,462.5,172.45,3331.8,1560.4,1126.2,1570.35,717.35,503.2,2405.75,2675.75,2043.35,1336.45,1049.65,433.15,295.8,766.65
